GROUP,VOLT_FLAG,SURVEY_ID,SCORE,LTR_COMMENT,PRIMARY_REASON,MONTH,CONNECTION_TIME,SALES_PERSON_SAT,SALES_FRIENDLY_SAT,COMMINICATION_SAT,FIRST_BILL_SAT,AGENT_KNOWLEDGE,VOLT_FLAG_BINARY,TREATMENT_BINARY,LTR_COMMENT_CLEAN,SENTIMENT_SCORE,SENTIMENT_MAGNITUDE,topics_assigned,substantive_topics,num_topics_assigned
pilot,,353182164,0,I am not able to change the plan as I am getting any help from customer service,"Customer Service,General,UK Legacy",2023-03-01,0,0,0,0,0,0,0,1,I am not able to change the plan as I am getting any help from customer service,-0.800000011920929,0.800000011920929,"['2_contract_emails_centers_operators', '5_phone_50_internet_number']","['Contract Issues and Call Center Problems', 'Phone Support and Account Management']",2
pilot,yes,353233951,10,,,2023-03-01,10,10,10,10,10,10,1,1,,,,[],[],0
pilot,,352524493,8,,,2023-03-01,9,9,10,9,9,8,0,1,,,,[],[],0
pilot,yes,353339471,9,,,2023-03-01,9,9,8,9,9,8,1,1,,,,[],[],0
pilot,,353220168,10,Was so helpful and kind. He got everything sorted so quickly and told me about the other offers i could get. Just such a lovely guy! Give him a raise!!,Customer Service,2023-03-01,10,10,10,10,10,10,0,1,Was so helpful and kind. He got everything sorted so quickly and told me about the other offers i could get. Just such a lovely guy! Give him a raise!!,0.8999999761581421,3.5999999046325684,['0_helpful_friendly_staff_explained'],['Staff Helpfulness and Communication'],1
pilot,,352937209,10,Good affordable service Staff helpful,"Customer Service,TV,Technician,UK Legacy,General,Pricing",2023-03-01,9,10,10,9,10,9,0,1,Good affordable service Staff helpful,0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '6_quick_efficient_service_coverage', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Service Speed and Network Coverage', 'Professional Service Standards']",3
pilot,,353596005,8,,,2023-03-01,9,9,8,9,9,9,0,1,,,,[],[],0
pilot,yes,352859006,9,Very helpful and polite and well informed,Customer Service,2023-03-01,9,8,8,9,10,7,1,1,Very helpful and polite and well informed,0.8999999761581421,0.8999999761581421,['0_helpful_friendly_staff_explained'],['Staff Helpfulness and Communication'],1
pilot,yes,352943034,5,"The technicians and phone support team have been very nice, however the connection just isn't what we expected. The product is quite average.","Customer Service,Reliability GeneralTechnician,Technician",2023-03-01,6,6,3,7,7,4,1,1,"The technicians and phone support team have been very nice, however the connection just isn't what we expected. The product is quite average.",-0.4000000059604645,0.8999999761581421,['7_engineer_technician_mat_incredibly'],['Field Engineer Performance'],1
pilot,yes,352879136,10,,,2023-03-01,7,7,6,7,7,5,1,1,,,,[],[],0
pilot,,353559196,10,Reasonable price,"Brand,Deepdive,General,Pricing,UK Legacy",2023-03-01,10,,10,10,10,10,0,1,Reasonable price,0.8999999761581421,0.8999999761581421,[],[],0
pilot,,353110821,0,"Basically a waste of time. They can¬""t install anything. They weren¬""t interested in trying to help set it up. Second chap gave me some information telling me I would have to run cables outside my house and all over the inside as well. Not impressed. I was also told someone would be in touch about there efforts that has not happened. I have now cancelled my set up fo direct debit","Billing,Technician",2023-03-01,0,0,0,0,0,0,0,1,Basically a waste of time. They can't install anything. They weren't interested in trying to help set it up. Second chap gave me some information telling me I would have to run cables outside my house and all over the inside as well. Not impressed. I was also told someone would be in touch about there efforts that has not happened. I have now cancelled my set up fo direct debit,-0.699999988079071,5.400000095367432,"['3_installation_contact_experience_setup', '4_days_home_told_day']","['Installation Process and Setup Experience', 'Service Delivery and Scheduling Issues']",2
pilot,,353315214,10,,,2023-03-01,10,10,10,10,10,10,0,1,,,,[],[],0
pilot,,353627681,10,"Very polite & extremely helpful , great service","Customer Service,General",2023-03-01,10,10,10,10,10,10,0,1,"Very polite & extremely helpful , great service",0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Professional Service Standards']",2
pilot,,353726914,10,,,2023-03-01,10,10,10,10,10,10,0,1,,,,[],[],0
pilot,,353088744,10,They are a belligerent team. They don't rest until they get you connected. They really take their time to explain all the processes to you and make sense of all the technical jargon associated with their services.,"Customer Service,General,UK Legacy",2023-03-01,10,10,10,10,10,10,0,1,They are a belligerent team. They don't rest until they get you connected. They really take their time to explain all the processes to you and make sense of all the technical jargon associated with their services.,0.0,1.7999999523162842,[],[],0
pilot,,353106350,7,Expensive but the best value around for the address,"General,Pricing,UK Legacy",2023-03-01,9,8,9,9,9,8,0,1,Expensive but the best value around for the address,0.800000011920929,0.800000011920929,['9_price_reasonable_good_prices'],['Pricing and Value Proposition'],1
pilot,,353825461,10,,,2023-03-01,10,,,,,10,0,1,,,,[],[],0
pilot,yes,353163636,10,Good communication and very helpful,,2023-03-01,10,10,10,10,10,10,1,1,Good communication and very helpful,0.8999999761581421,0.8999999761581421,['0_helpful_friendly_staff_explained'],['Staff Helpfulness and Communication'],1
pilot,yes,353898981,10,"Good service, clear and concise",General,2023-03-01,10,10,10,10,10,10,1,1,"Good service, clear and concise",0.8999999761581421,0.8999999761581421,['6_quick_efficient_service_coverage'],['Service Speed and Network Coverage'],1
pilot,,353946187,4,I found it very difficult to understand your agents over the phone and rather than agreeing to my eyes they tried to sell me something different,Customer Service,2023-03-01,3,,5,5,7,3,0,1,I found it very difficult to understand your agents over the phone and rather than agreeing to my eyes they tried to sell me something different,-0.800000011920929,0.800000011920929,['11_agent_helpful_start_polite'],['Sales Agent Performance and Process'],1
pilot,,354099592,10,Cheap easy to contact efficient and good communication from rep .,"Alert,General,Internet Service,UK Legacy,Automated Phone System,Customer Service,Pricing",2023-03-01,9,10,10,10,10,10,0,1,Cheap easy to contact efficient and good communication from rep .,0.8999999761581421,0.8999999761581421,['6_quick_efficient_service_coverage'],['Service Speed and Network Coverage'],1
pilot,yes,354158479,9,Helpful told me about deals,,2023-03-01,10,5,5,10,9,8,1,1,Helpful told me about deals,0.8999999761581421,0.8999999761581421,[],[],0
pilot,,353591company6,10,,,2023-03-01,10,10,10,10,10,10,0,1,,,,[],[],0
pilot,,353331322,10,The staff is so knowledgeable with their products and know how to sell them,,2023-03-01,10,10,10,10,10,10,0,1,The staff is so knowledgeable with their products and know how to sell them,0.8999999761581421,0.8999999761581421,['0_helpful_friendly_staff_explained'],['Staff Helpfulness and Communication'],1
pilot,yes,354146413,8,Staff is very nice and patient for assisting me to choose the plan.,Customer Service,2023-03-01,8,8,8,8,8,8,1,1,Staff is very nice and patient for assisting me to choose the plan.,0.8999999761581421,0.8999999761581421,['0_helpful_friendly_staff_explained'],['Staff Helpfulness and Communication'],1
pilot,,354158738,9,The phone conversation I had with your representative was well explicit. He had already sorted my order out on phone. Great job.,"General,Pricing,UK Legacy",2023-03-01,8,,9,9,8,8,0,1,The phone conversation I had with your representative was well explicit. He had already sorted my order out on phone. Great job.,0.6000000238418579,2.0,['11_agent_helpful_start_polite'],['Sales Agent Performance and Process'],1
pilot,,354144637,10,,,2023-03-01,10,10,10,10,10,10,0,1,,,,[],[],0
pilot,yes,354144676,9,Guys who rang me was very pleasant and he explained exactly what he was going to be doing as I wasn't at home at the time.,Customer Service,2023-03-01,9,10,9,9,9,9,1,1,Guys who rang me was very pleasant and he explained exactly what he was going to be doing as I wasn't at home at the time.,0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Professional Service Standards']",2
pilot,yes,353561313,9,Accommodated my request for preferred cable routing. Work carried out swiftly.,,2023-03-01,9,9,8,9,9,9,1,1,Accommodated my request for preferred cable routing. Work carried out swiftly.,0.4000000059604645,0.800000011920929,"['4_days_home_told_day', '8_broadband_company_april_media']","['Service Delivery and Scheduling Issues', 'Broadband Service and Connectivity']",2
pilot,,354249281,9,i spoke to adam who was very helpful,,2023-03-01,9,9,9,9,9,9,0,1,i spoke to adam who was very helpful,0.800000011920929,0.800000011920929,[],[],0
pilot,,353634601,9,Helpful on the phone queries,,2023-03-01,9,,,9,9,8,0,1,Helpful on the phone queries,0.8999999761581421,0.8999999761581421,[],[],0
pilot,,354256077,0,,,2023-03-01,5,0,0,5,5,0,0,1,,,,[],[],0
pilot,yes,354231997,10,,,2023-03-01,10,10,10,10,10,10,1,1,,,,[],[],0
pilot,,354231120,10,Very friendly and helpful,"Customer Service,General,UK Legacy",2023-03-01,,5,8,,,,0,1,Very friendly and helpful,0.8999999761581421,0.8999999761581421,[],[],0
pilot,yes,354172157,10,I needed my SIM urgently and was told I will get it by Wednesday even though I called on Monday evening. I got my SIM on Wednesday as I was told I would.,General,2023-03-01,10,10,7,10,10,10,1,1,I needed my SIM urgently and was told I will get it by Wednesday even though I called on Monday evening. I got my SIM on Wednesday as I was told I would.,-0.20000000298023224,0.4000000059604645,['4_days_home_told_day'],['Service Delivery and Scheduling Issues'],1
pilot,,353578979,10,,,2023-03-01,10,7,7,8,10,7,0,1,,,,[],[],0
pilot,yes,353556488,10,"He was professional , came right in time .",Processes/Journeys,2023-03-01,9,10,9,10,10,9,1,1,"He was professional , came right in time .",0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Professional Service Standards']",2
pilot,,354226617,10,I was dealt with in a professional manner and everything was fully explained.,,2023-03-01,10,10,10,10,10,8,0,1,I was dealt with in a professional manner and everything was fully explained.,0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '11_agent_helpful_start_polite']","['Staff Helpfulness and Communication', 'Sales Agent Performance and Process']",2
pilot,,354217465,10,The customer service is on point and the offer I was given is excellent.,"Customer Service,General,UK Legacy",2023-03-01,10,10,10,10,10,10,0,1,The customer service is on point and the offer I was given is excellent.,0.8999999761581421,0.8999999761581421,['1_customer_service_good_excellent'],['Overall Customer Service Quality'],1
pilot,,353869073,8,"Installation is super fast and easy, delivery is also very fast. Internet speed is about just excellent despite the fact that it is between 500 and 800 instead of the 1company4 expected. The only concern is that the call to request the interned is long, it takes up to 1 hour.","Delivery and Installation,Internet,Internet Service,UK Legacy",2023-03-01,10,8,8,10,10,10,0,1,"Installation is super fast and easy, delivery is also very fast. Internet speed is about just excellent despite the fact that it is between 500 and 800 instead of the 1company4 expected. The only concern is that the call to request the interned is long, it takes up to 1 hour.",0.30000001192092896,1.399999976158142,['3_installation_contact_experience_setup'],['Installation Process and Setup Experience'],1
